,Temperature,Humidity Sensor,CO,HCHO,EtOH,UUT1_I_S1,UUT1_I_S2,UUT1_I_S3,UUT1_I_S4,UUT2_I_S1,UUT2_I_S2,UUT2_I_S3,UUT2_I_S4,UUT3_I_S1,UUT3_I_S2,UUT3_I_S3,UUT3_I_S4,Gaz warning
12,25.0,39.982338,465.255,0.071,13.445,5.858388020833333e-05,0.00010664346354166667,5.025921875e-05,2.3396822916666668e-05,4.378471354166666e-05,7.834015625e-05,4.6362135416666664e-05,1.9412864583333335e-05,5.3493307291666665e-05,9.447885416666666e-05,5.997317708333333e-05,2.5849010416666667e-05,0.0
13,25.0,39.982338,465.255,0.071,13.445,6.0286223958333336e-05,0.00010976651041666667,5.198986979166666e-05,2.4243177083333333e-05,4.524044270833334e-05,8.107026041666666e-05,4.8108125e-05,2.0158723958333338e-05,5.5257213541666666e-05,9.762736979166667e-05,6.203294270833333e-05,2.6754166666666665e-05,0.0
14,25.0,39.982338,465.255,0.071,13.445,6.200835937500001e-05,0.00011285307291666668,5.3737005208333335e-05,2.5040651041666667e-05,4.6607083333333326e-05,8.376020833333334e-05,4.9862291666666674e-05,2.0890703125e-05,5.69253125e-05,0.00010071546875,6.417651041666667e-05,2.7702213541666666e-05,0.0
15,25.0,39.982338,465.255,0.071,13.445,6.367661458333334e-05,0.00011588078125,5.5529713541666674e-05,2.589859375e-05,4.7988333333333336e-05,8.648489583333334e-05,5.166244791666666e-05,2.1652213541666668e-05,5.8602135416666676e-05,0.00010381750000000001,6.626210937500001e-05,2.8633776041666667e-05,0.0
16,25.0,39.982338,465.255,0.071,13.445,6.531067708333334e-05,0.00011891643229166667,5.7268489583333334e-05,2.6706718750000003e-05,4.9409322916666674e-05,8.919195312500001e-05,5.345328125e-05,2.2420833333333334e-05,6.0242083333333334e-05,0.00010689333333333334,6.846111979166667e-05,2.9567161458333336e-05,0.0
17,25.0,39.982338,465.255,0.071,13.445,6.686078125e-05,0.00012179416666666667,5.9063411458333334e-05,2.753924479166667e-05,5.0723515625e-05,9.19034375e-05,5.525447916666667e-05,2.3146692708333333e-05,6.184260416666667e-05,0.00011001354166666667,7.063197916666666e-05,3.0488984375e-05,0.0
18,25.0,39.982338,465.255,0.071,13.445,6.840799479166667e-05,0.00012461760416666666,6.07928125e-05,2.835322916666667e-05,5.207203125e-05,9.456031250000001e-05,5.7071770833333344e-05,2.3913255208333334e-05,6.346833333333333e-05,0.00011306265625,7.280499999999999e-05,3.1443593749999996e-05,0.0
19,25.0,39.982338,465.255,0.071,13.445,6.98703125e-05,0.00012733192708333336,6.2606484375e-05,2.9180286458333337e-05,5.3376145833333336e-05,9.714890625e-05,5.888041666666667e-05,2.4688359375000005e-05,6.503549479166667e-05,0.000116041328125,7.4981875e-05,3.241567708333333e-05,0.0
20,25.0,39.982338,465.255,0.071,13.445,7.1195234375e-05,0.000129895859375,6.4344296875e-05,2.996619791666667e-05,5.463377604166667e-05,9.966986979166665e-05,6.065502604166667e-05,2.5474817708333334e-05,6.6557265625e-05,0.00011902221354166668,7.717236979166667e-05,3.3395833333333336e-05,0.0
21,25.0,39.982338,465.255,0.071,13.445,7.24815625e-05,0.000132353125,6.601518229166668e-05,3.073515625e-05,5.584361979166666e-05,0.00010217130208333333,6.249302083333334e-05,2.6220703125000002e-05,6.81109375e-05,0.00012197109374999999,7.927861979166667e-05,3.431369791666667e-05,0.0
22,25.0,39.982338,465.255,0.071,13.445,7.369208333333333e-05,0.00013468312499999999,6.773591145833334e-05,3.1512239583333335e-05,5.7008619791666666e-05,0.00010453640625,6.424984375e-05,2.6941536458333337e-05,6.950372395833333e-05,0.00012478122395833332,8.14071875e-05,3.520606770833334e-05,0.0
23,25.0,39.982338,465.255,0.071,13.445,7.476588541666667e-05,0.00013674841145833332,6.935234375e-05,3.22628125e-05,5.808924479166667e-05,0.000106804921875,6.596182291666667e-05,2.7645520833333334e-05,7.087125e-05,0.000127566484375,8.351614583333333e-05,3.61025e-05,0.0
24,25.0,39.982338,465.255,0.071,13.445,7.5747109375e-05,0.00013863955729166667,7.096270833333333e-05,3.2944218749999995e-05,5.91021875e-05,0.00010890234375,6.767158854166666e-05,2.835104166666667e-05,7.217846354166667e-05,0.00013019817708333334,8.554033854166666e-05,3.697401041666667e-05,0.0
25,25.0,39.982338,465.255,0.071,13.445,7.6604296875e-05,0.00014035361979166665,7.244705729166666e-05,3.3569453125e-05,5.999908854166667e-05,0.00011091809895833333,6.932177083333334e-05,2.9003776041666665e-05,7.338901041666666e-05,0.000132704140625,8.7484453125e-05,3.780625e-05,0.0
26,25.0,39.982338,465.255,0.071,13.445,7.731140625000001e-05,0.00014180369791666668,7.386598958333334e-05,3.418809895833333e-05,6.0780625e-05,0.00011269114583333335,7.089000000000001e-05,2.9646276041666667e-05,7.4535078125e-05,0.00013510083333333333,8.935375000000001e-05,3.8613828125e-05,0.0
27,25.0,39.982338,465.255,0.071,13.445,7.790783854166667e-05,0.00014298520833333335,7.5173046875e-05,3.47071875e-05,6.1518984375e-05,0.00011439559895833335,7.234098958333333e-05,3.0226848958333335e-05,7.557783854166667e-05,0.00013721703124999998,9.117440104166668e-05,3.9363125e-05,0.0
28,25.0,39.982338,465.255,0.071,13.445,7.838838541666666e-05,0.00014394427083333334,7.640804687499999e-05,3.5180755208333334e-05,6.217861979166667e-05,0.00011584859375,7.367861979166666e-05,3.0768828125000005e-05,7.645260416666668e-05,0.00013929825520833333,9.287510416666667e-05,4.006802083333334e-05,0.0
29,25.0,39.982338,465.255,0.071,13.445,7.8710234375e-05,0.00014473346354166666,7.749372395833333e-05,3.561169270833333e-05,6.274023437500001e-05,0.00011708695312500001,7.489192708333335e-05,3.1258515625e-05,7.722945312500001e-05,0.00014109705729166666,9.4445546875e-05,4.0709765625e-05,0.0
30,25.0,39.982338,465.255,0.071,13.445,7.891502604166667e-05,0.000145265078125,7.849427083333334e-05,3.599484375e-05,6.313278645833333e-05,0.00011813315104166668,7.602916666666666e-05,3.169440104166667e-05,7.794799479166668e-05,0.00014266536458333332,9.587653645833332e-05,4.1308359375e-05,0.0
31,25.0,39.982338,465.255,0.071,13.445,7.570372395833334e-05,0.00013965380208333334,7.525783854166666e-05,3.446005208333333e-05,6.0524322916666665e-05,0.00011360252604166666,7.290619791666667e-05,3.037486979166667e-05,7.493369791666667e-05,0.00013767877604166668,9.220406250000001e-05,3.96696875e-05,0.0
32,25.0,39.982338,465.255,0.071,13.445,7.266645833333333e-05,0.00013434684895833335,7.204455729166667e-05,3.2959140625e-05,5.795210937500001e-05,0.00010914687499999999,6.972018229166667e-05,2.9022838541666667e-05,7.1975625e-05,0.00013273424479166664,8.846643229166666e-05,3.80209375e-05,0.0
33,25.0,39.982338,465.255,0.071,13.445,7.002885416666667e-05,0.00012976283854166667,6.917046874999999e-05,3.1642734375e-05,5.5763125e-05,0.00010519624999999999,6.682684895833332e-05,2.7824583333333335e-05,6.938395833333334e-05,0.000128214375,8.507278645833333e-05,3.6526276041666666e-05,0.0
34,25.0,39.982338,465.255,0.071,13.445,6.777354166666667e-05,0.00012580419270833334,6.659309895833334e-05,3.04746875e-05,5.378255208333333e-05,0.00010159690104166666,6.423234375e-05,2.6741354166666667e-05,6.700486979166667e-05,0.000124020703125,8.199338541666667e-05,3.5213802083333334e-05,0.0
35,25.0,39.982338,465.255,0.071,13.445,6.5742421875e-05,0.0001221653125,6.424286458333334e-05,2.94134375e-05,5.2007578125000006e-05,9.832690104166666e-05,6.187442708333334e-05,2.576666666666667e-05,6.481817708333334e-05,0.00012023739583333334,7.913755208333333e-05,3.399130208333334e-05,0.0
36,25.0,39.982338,465.255,0.071,13.445,6.391127604166668e-05,0.000118843359375,6.208572916666666e-05,2.848221354166667e-05,5.037658854166667e-05,9.526348958333333e-05,5.9643359375e-05,2.4867708333333338e-05,6.283526041666667e-05,0.00011666294270833333,7.648494791666668e-05,3.2812369791666665e-05,0.0
37,25.0,39.982338,465.255,0.071,13.445,6.22425e-05,0.000115826015625,6.0056250000000006e-05,2.7580442708333334e-05,4.890479166666666e-05,9.246442708333333e-05,5.756098958333333e-05,2.40109375e-05,6.098989583333334e-05,0.000113267734375,7.401005208333334e-05,3.172533854166667e-05,0.0
38,25.0,39.982338,465.255,0.071,13.445,6.072747395833333e-05,0.00011302265625000001,5.817223958333333e-05,2.6763593750000004e-05,4.752486979166668e-05,8.980466145833332e-05,5.5618125000000004e-05,2.3219583333333337e-05,5.929213541666667e-05,0.000110051171875,7.169171874999999e-05,3.0747187500000005e-05,0.0
39,25.0,39.982338,465.255,0.071,13.445,5.930390625e-05,0.00011038578125000002,5.6383307291666666e-05,2.5983333333333332e-05,4.6255390624999994e-05,8.733067708333334e-05,5.3787239583333334e-05,2.2483125e-05,5.765802083333333e-05,0.00010701283854166667,6.945247395833333e-05,2.979559895833333e-05,0.0
40,25.0,39.982338,465.255,0.071,13.445,5.795986979166667e-05,0.00010788924479166667,5.4683619791666664e-05,2.5240859375e-05,4.506385416666667e-05,8.4905625e-05,5.2067786458333334e-05,2.1771484375e-05,5.619484375e-05,0.00010412239583333333,6.738760416666667e-05,2.8912187500000003e-05,0.0
41,25.0,39.982338,465.255,0.071,13.445,5.672510416666667e-05,0.00010554153645833333,5.3072265625000005e-05,2.4525494791666667e-05,4.3921145833333326e-05,8.262109375e-05,5.042184895833334e-05,2.1096953125e-05,5.472265625e-05,0.00010135432291666668,6.531895833333333e-05,2.8057317708333335e-05,0.0
42,25.0,39.982338,465.255,0.071,13.445,5.553408854166667e-05,0.00010326458333333333,5.1507578125e-05,2.3875208333333333e-05,4.2840234375e-05,8.042619791666666e-05,4.885901041666667e-05,2.0439531249999997e-05,5.3379088541666666e-05,9.869401041666666e-05,6.340468750000001e-05,2.7245442708333335e-05,0.0
43,25.0,39.982338,465.255,0.071,13.445,5.439200520833334e-05,0.000101090546875,5.0033854166666665e-05,2.3236119791666667e-05,4.176895833333333e-05,7.8309375e-05,4.7353776041666664e-05,1.9813541666666668e-05,5.207643229166667e-05,9.608947916666668e-05,6.1546796875e-05,2.6436666666666667e-05,0.0
44,25.0,39.982338,465.255,0.071,13.445,5.329213541666667e-05,9.895427083333333e-05,4.862388020833333e-05,2.261671875e-05,4.0746901041666666e-05,7.620666666666668e-05,4.588286458333333e-05,1.9226041666666667e-05,5.080218750000001e-05,9.352973958333333e-05,5.972622395833334e-05,2.566515625e-05,0.0
45,25.0,39.982338,465.255,0.071,13.445,5.2237395833333337e-05,9.688627604166668e-05,4.7236822916666674e-05,2.2021250000000002e-05,3.981643229166667e-05,7.420041666666668e-05,4.449890625e-05,1.8651328124999998e-05,4.957377604166667e-05,9.112864583333334e-05,5.799458333333333e-05,2.4924296875000004e-05,0.0
46,25.0,39.982338,465.255,0.071,13.445,5.123799479166667e-05,9.4909296875e-05,4.5898203124999995e-05,2.143671875e-05,3.889236979166667e-05,7.226393229166667e-05,4.311947916666667e-05,1.8076041666666666e-05,4.836325520833333e-05,8.871153645833333e-05,5.629390625e-05,2.4212239583333337e-05,0.0
47,25.0,39.982338,465.255,0.071,13.445,5.0225416666666665e-05,9.291986979166668e-05,4.4600755208333336e-05,2.08778125e-05,3.798869791666667e-05,7.0350703125e-05,4.1820807291666665e-05,1.7536302083333333e-05,4.7204765625e-05,8.644023437499999e-05,5.4650833333333335e-05,2.3533307291666667e-05,0.0
48,25.0,39.982338,465.255,0.071,13.445,4.926166666666667e-05,9.094606770833334e-05,4.33678125e-05,2.0311171875e-05,3.7080729166666666e-05,6.848638020833333e-05,4.056083333333334e-05,1.7031822916666664e-05,4.612364583333333e-05,8.413049479166666e-05,5.304796875e-05,2.2873854166666667e-05,0.0
49,25.0,39.982338,465.255,0.071,13.445,4.828609375e-05,8.903114583333335e-05,4.2148515625e-05,1.9798307291666663e-05,3.6208203125e-05,6.665078125e-05,3.931276041666667e-05,1.6496875000000003e-05,4.504981770833333e-05,8.185765625e-05,5.153622395833333e-05,2.2196640625e-05,0.0
50,25.0,39.982338,465.255,0.071,13.445,4.733286458333334e-05,8.723268229166667e-05,4.097500000000001e-05,1.9275807291666666e-05,3.535114583333333e-05,6.489138020833334e-05,3.80965625e-05,1.6013645833333333e-05,4.397440104166667e-05,7.971869791666666e-05,5.003786458333333e-05,2.1537838541666666e-05,0.0
51,25.0,39.9739,465.255,0.071,13.445,4.6374088541666674e-05,8.533338541666666e-05,3.980348958333333e-05,1.8749140625e-05,3.4542265625e-05,6.313627604166666e-05,3.695453125e-05,1.5536041666666667e-05,4.291213541666667e-05,7.757322916666667e-05,4.853356770833333e-05,2.0951145833333334e-05,0.0
52,25.0,39.9739,465.255,0.071,13.445,4.549565104166667e-05,8.353489583333333e-05,3.8689427083333334e-05,1.8240208333333334e-05,3.371205729166667e-05,6.141338541666666e-05,3.582885416666667e-05,1.5074817708333332e-05,4.1901145833333335e-05,7.548755208333335e-05,4.7104322916666675e-05,2.0323411458333332e-05,0.0
53,25.0,39.9739,465.255,0.071,13.445,4.458713541666667e-05,8.172585937499999e-05,3.7603359375e-05,1.7772005208333333e-05,3.290875e-05,5.9745937500000006e-05,3.471182291666666e-05,1.4607708333333334e-05,4.085018229166667e-05,7.340138020833333e-05,4.572205729166667e-05,1.9723645833333336e-05,0.0
54,25.0,39.9739,465.255,0.071,13.445,4.36903125e-05,7.997822916666667e-05,3.6524661458333335e-05,1.7273255208333333e-05,3.2145703125e-05,5.8091171875e-05,3.361911458333333e-05,1.4178203125e-05,3.989268229166667e-05,7.145869791666666e-05,4.435252604166666e-05,1.9155755208333334e-05,0.0
55,25.0,39.9739,465.255,0.071,13.445,4.277484375e-05,7.8191953125e-05,3.5478046875000004e-05,1.6806692708333336e-05,3.140151041666667e-05,5.6452109375e-05,3.258114583333333e-05,1.3733124999999999e-05,3.8911875e-05,6.945765625e-05,4.302731770833334e-05,1.8598125e-05,0.0
56,25.0,39.9739,465.255,0.071,13.445,4.1810781249999997e-05,7.641187500000001e-05,3.4455625e-05,1.633286458333333e-05,3.0623984375000005e-05,5.4908307291666664e-05,3.151658854166667e-05,1.3313177083333334e-05,3.791231770833334e-05,6.748236979166666e-05,4.173388020833333e-05,1.8049270833333333e-05,0.0
57,25.0,39.9739,465.255,0.071,13.445,4.093177083333333e-05,7.4631171875e-05,3.3455078125000004e-05,1.5861614583333338e-05,2.9894036458333333e-05,5.332067708333334e-05,3.052361979166667e-05,1.2895234375e-05,3.6963619791666664e-05,6.563111979166667e-05,4.049635416666666e-05,1.7535416666666668e-05,0.0
58,25.0,39.9739,465.255,0.071,13.445,4.0097005208333336e-05,7.294375000000001e-05,3.2481666666666664e-05,1.542877604166667e-05,2.9143619791666668e-05,5.181197916666667e-05,2.9528437500000003e-05,1.2504192708333333e-05,3.6024322916666665e-05,6.379953125e-05,3.9276770833333336e-05,1.6997708333333333e-05,0.0
59,25.0,39.961258,465.255,0.071,13.445,3.914908854166667e-05,7.121799479166668e-05,3.151286458333334e-05,1.5002760416666668e-05,2.8409869791666668e-05,5.0315390625000006e-05,2.8576692708333337e-05,1.2097760416666667e-05,3.5099218750000004e-05,6.194221354166667e-05,3.812411458333334e-05,1.653609375e-05,0.0
60,25.0,39.961258,465.255,0.071,13.445,3.8299401041666666e-05,6.951075520833333e-05,3.0539375e-05,1.45771875e-05,2.7702265625e-05,4.8821041666666664e-05,2.767559895833333e-05,1.1720208333333333e-05,3.420880208333333e-05,6.022856770833333e-05,3.692635416666667e-05,1.6039114583333334e-05,0.0
61,25.0,39.961258,465.255,0.071,13.445,3.979411458333333e-05,7.226841145833334e-05,3.1983515625e-05,1.5169895833333334e-05,2.8828802083333334e-05,5.088145833333333e-05,2.8925546875e-05,1.2247005208333334e-05,3.557854166666666e-05,6.273776041666667e-05,3.8585078125e-05,1.6709505208333334e-05,0.0
62,25.0,39.961258,465.255,0.071,13.445,4.155734375e-05,7.534458333333333e-05,3.3656458333333334e-05,1.5884218750000002e-05,3.0182421874999998e-05,5.326096354166666e-05,3.0444973958333334e-05,1.2857968749999999e-05,3.719776041666666e-05,6.5529921875e-05,4.051135416666667e-05,1.74540625e-05,0.0
63,25.0,39.961258,465.255,0.071,13.445,4.3249531250000004e-05,7.840690104166667e-05,3.5252994791666665e-05,1.6579427083333334e-05,3.15225e-05,5.561713541666666e-05,3.191338541666667e-05,1.3454375000000001e-05,3.874604166666667e-05,6.8240234375e-05,4.231942708333333e-05,1.82834375e-05,0.0
64,25.0,39.961258,465.255,0.071,13.445,4.4971796875e-05,8.1483046875e-05,3.686192708333334e-05,1.7257864583333333e-05,3.286736979166667e-05,5.7932421875e-05,3.3388828125e-05,1.4043125000000001e-05,4.031640625e-05,7.104031250000001e-05,4.416221354166667e-05,1.905265625e-05,0.0
65,25.0,39.961258,465.255,0.071,13.445,4.6690338541666667e-05,8.451320312500001e-05,3.8498723958333335e-05,1.8006770833333334e-05,3.413796875e-05,6.0317526041666666e-05,3.488632812500001e-05,1.4656927083333333e-05,4.187890624999999e-05,7.377838541666666e-05,4.604028645833333e-05,1.9832395833333338e-05,0.0
66,25.0,39.961258,465.255,0.071,13.445,4.837432291666667e-05,8.764494791666667e-05,4.0108359375e-05,1.872671875e-05,3.548046875e-05,6.269828125e-05,3.642276041666667e-05,1.5318515625e-05,4.347119791666667e-05,7.6570390625e-05,4.790026041666667e-05,2.0636406250000003e-05,0.0
67,25.0,39.961258,465.255,0.071,13.445,5.008049479166667e-05,9.073625000000001e-05,4.1769479166666665e-05,1.94821875e-05,3.6823515624999996e-05,6.518653645833333e-05,3.794239583333334e-05,1.5949583333333334e-05,4.5056510416666666e-05,7.943273437500001e-05,4.9838098958333335e-05,2.1464322916666666e-05,0.0
68,25.0,39.961258,465.255,0.071,13.445,5.1803880208333336e-05,9.391833333333332e-05,4.33965625e-05,2.0241276041666665e-05,3.816541666666667e-05,6.767773437499999e-05,3.953317708333334e-05,1.6600260416666665e-05,4.670596354166667e-05,8.242065104166666e-05,5.181307291666666e-05,2.2294817708333334e-05,0.0
69,25.0,39.952827,465.255,0.071,13.445,5.356427083333333e-05,9.702184895833334e-05,4.505098958333333e-05,2.0995651041666664e-05,3.957117187500001e-05,7.023497395833334e-05,4.1126041666666664e-05,1.7264036458333334e-05,4.834468750000001e-05,8.526270833333332e-05,5.372921875e-05,2.3111458333333332e-05,0.0
70,25.0,39.952827,465.255,0.071,13.445,5.5249921874999995e-05,0.00010010838541666666,4.672375e-05,2.1783958333333335e-05,4.093911458333333e-05,7.286033854166667e-05,4.2742421875e-05,1.793440104166667e-05,5.000588541666667e-05,8.824075520833332e-05,5.572630208333333e-05,2.401916666666667e-05,0.0
71,25.0,39.952827,465.255,0.071,13.445,5.6969947916666665e-05,0.00010328182291666666,4.8412057291666674e-05,2.2549947916666666e-05,4.235536458333334e-05,7.5448203125e-05,4.440911458333333e-05,1.8637734375e-05,5.167919270833333e-05,9.1173359375e-05,5.774614583333333e-05,2.4891536458333335e-05,0.0
72,25.0,39.952827,465.255,0.071,13.445,5.8660807291666666e-05,0.000106389921875,5.009549479166667e-05,2.3385781250000003e-05,4.372135416666667e-05,7.813497395833333e-05,4.6125468749999994e-05,1.9359218750000002e-05,5.334856770833334e-05,9.4236953125e-05,5.9835e-05,2.5797786458333333e-05,0.0
73,25.0,39.952827,465.255,0.071,13.445,6.035864583333334e-05,0.00010949932291666668,5.1842578125e-05,2.4200052083333335e-05,4.5121875e-05,8.085812499999999e-05,4.7852942708333334e-05,2.0091250000000002e-05,5.503533854166667e-05,9.725630208333333e-05,6.19015625e-05,2.6702369791666668e-05,0.0
74,25.0,39.952827,465.255,0.071,13.445,6.207218750000001e-05,0.00011258486979166667,5.358307291666667e-05,2.4994036458333333e-05,4.6460312500000004e-05,8.352716145833333e-05,4.9597499999999994e-05,2.0833489583333332e-05,5.667713541666667e-05,0.00010039117187500001,6.401924479166667e-05,2.7641536458333334e-05,0.0
75,25.0,39.952827,465.255,0.071,13.445,6.367575520833335e-05,0.00011563609375000001,5.5330625e-05,2.5814609375e-05,4.7903359375000006e-05,8.6221171875e-05,5.139270833333334e-05,2.159911458333333e-05,5.8347213541666665e-05,0.00010343307291666668,6.611585937500001e-05,2.8590625e-05,0.0
76,25.0,39.952827,465.255,0.071,13.445,6.530434895833332e-05,0.0001186121875,5.712153645833333e-05,2.6632135416666665e-05,4.922216145833334e-05,8.889666666666667e-05,5.31915625e-05,2.236986979166667e-05,6.004020833333334e-05,0.00010655778645833333,6.824067708333334e-05,2.9495885416666666e-05,0.0
77,25.0,39.952827,465.255,0.071,13.445,6.690716145833333e-05,0.00012152429687499999,5.8870234374999996e-05,2.7462317708333338e-05,5.0599140624999995e-05,9.163002604166668e-05,5.4985052083333336e-05,2.3117421875000004e-05,6.1677421875e-05,0.0001095821875,7.042083333333334e-05,3.046533854166667e-05,0.0
78,25.0,39.952827,465.255,0.071,13.445,6.8389375e-05,0.00012434859375,6.060890625e-05,2.8296875e-05,5.192596354166667e-05,9.4265234375e-05,5.6814713541666666e-05,2.389705729166667e-05,6.328966145833333e-05,0.000112680546875,7.263098958333333e-05,3.1429843749999996e-05,0.0
79,25.0,39.952827,465.255,0.071,13.445,6.986403645833334e-05,0.00012703380208333335,6.236736979166667e-05,2.9122135416666667e-05,5.318236979166666e-05,9.689815104166666e-05,5.8655598958333337e-05,2.4670546875000003e-05,6.491510416666666e-05,0.00011566197916666667,7.4798046875e-05,3.234744791666667e-05,0.0
80,25.0,39.944397,465.255,0.071,13.445,7.123291666666667e-05,0.00012962127604166667,6.410739583333333e-05,2.9902500000000004e-05,5.439354166666667e-05,9.939557291666666e-05,6.046973958333333e-05,2.5438359375e-05,6.646375e-05,0.00011866947916666666,7.695377604166667e-05,3.3277578125e-05,0.0
81,25.0,39.944397,465.255,0.071,13.445,7.253645833333333e-05,0.000131995390625,6.583622395833334e-05,3.068455729166667e-05,5.5607682291666665e-05,0.00010192986979166668,6.226619791666667e-05,2.6222395833333332e-05,6.793963541666667e-05,0.000121558125,7.903260416666667e-05,3.419473958333333e-05,0.0
82,25.0,39.944397,465.255,0.071,13.445,7.370231770833334e-05,0.00013434119791666668,6.752260416666667e-05,3.144609375e-05,5.6759348958333336e-05,0.00010425736979166666,6.404403645833334e-05,2.6928307291666668e-05,6.939244791666668e-05,0.0001244147135416667,8.118598958333333e-05,3.5083125e-05,0.0
83,25.0,39.944397,465.255,0.071,13.445,7.477356770833334e-05,0.00013639104166666665,6.908817708333333e-05,3.21503125e-05,5.7853281250000004e-05,0.00010652955729166668,6.576385416666666e-05,2.762979166666667e-05,7.073333333333334e-05,0.00012717677083333334,8.3260078125e-05,3.599091145833334e-05,0.0
84,25.0,39.944397,465.255,0.071,13.445,7.574106770833333e-05,0.00013830377604166666,7.0681171875e-05,3.283354166666667e-05,5.8878489583333334e-05,0.00010869044270833334,6.742695312500001e-05,2.8322526041666665e-05,7.206294270833333e-05,0.00012981828125,8.529914062499999e-05,3.685283854166667e-05,0.0
85,25.0,39.944397,465.255,0.071,13.445,7.655166666666666e-05,0.00013995966145833333,7.217588541666667e-05,3.343684895833334e-05,5.9849609375e-05,0.000110648359375,6.90440625e-05,2.897463541666667e-05,7.326838541666667e-05,0.000132366328125,8.727127604166667e-05,3.766856770833334e-05,0.0
86,25.0,39.944397,465.255,0.071,13.445,7.724791666666667e-05,0.00014147057291666665,7.360286458333333e-05,3.404794270833333e-05,6.068958333333334e-05,0.000112446875,7.059140625e-05,2.958447916666667e-05,7.441184895833334e-05,0.000134675703125,8.916604166666668e-05,3.850315104166666e-05,0.0
87,25.0,39.944397,465.255,0.071,13.445,7.786328125e-05,0.00014266942708333332,7.492213541666666e-05,3.459877604166667e-05,6.147375e-05,0.00011414562500000001,7.206252604166668e-05,3.0166927083333332e-05,7.542877604166668e-05,0.00013695533854166667,9.097427083333333e-05,3.9262265625e-05,0.0
